,Unnamed: 0,Users,Date Created,Number of Likes,Source of Tweet,Tweet
689,89,J Embury,2022-10-25 18:02:07+00:00,1,Twitter for iPhone,@meknowhu @AprilLigeia It all goes back to my belief that you DO NOT cheer for political parties like football team… https://t.co/nb0tIn5iiJ
690,90,rudadu,2022-10-25 18:02:06+00:00,0,Twitter for iPhone,RT @madmac19: @AndrewBowie_MP Which political party are they trying stop existing Andrew. You work for Conservative party there is no Scott…
691,91,Gerard,2022-10-25 18:02:06+00:00,0,Twitter for iPhone,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
692,92,Cath #Viva La Resistenza 🇺🇦,2022-10-25 18:02:01+00:00,2,Twitter for Android,"Rishi Rich you haven't earnt our trust , you have put all the dregs of the Conservative party in Cabinet.  It's ove… https://t.co/HXUh4nupkR"
693,93,Elspeth Cheshire 🇪🇺,2022-10-25 18:02:00+00:00,0,Twitter for Android,"RT @GOV2UK: Jacob Rees-Mogg is furious that you keep retweeting him saying a new Prime Minister requires a General Election.

Please stop r…"
694,94,Louisa Gummer 🕷💙🇪🇺🇺🇦,2022-10-25 18:01:58+00:00,0,Twitter for iPhone,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
695,95,Mary Manning,2022-10-25 18:01:57+00:00,0,Twitter Web App,RT @PoliticsJOE_UK: 🤑 Rishi Sunak A.K.A Sir Tax-a-Lot ft. the Conservative Party - I Like Big Cuts 🤑 https://t.co/isaOFbPmCk
696,96,Paulio,2022-10-25 18:01:55+00:00,0,Twitter for Android,"Now we've seen the very worst that the Conservative Party have to offer, even I would offer jobs to the likes of Hu… https://t.co/hNQNhBekUm"
697,97,Michael Mello,2022-10-25 18:01:51+00:00,0,Twitter for iPhone,"RT @marklevinshow: 1.If we lose this Senate seat in New Hampshire, old RINO McConnell is to blame.He pulled millions in campaign funds from…"
698,98,beansntoast,2022-10-25 18:01:48+00:00,0,Twitter for Android,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
699,99,David Ross,2022-10-25 18:01:47+00:00,0,Twitter Web App,"RT @wesstreeting: The talent pool in the Conservative Party is so shallow that they’re recycling Health Secretaries.

12 years of Conservat…"
700,0,Jon Belloo,2022-10-25 18:05:18+00:00,0,Twitter for Android,@SkyNews A disgraceful minority. I speak on behalf of the UK in saying Rishi Sunak is our PM and we do not need a general election.
701,1,Liberty & Justice 4 All,2022-10-25 18:05:17+00:00,0,Twitter for Android,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
702,2,Sile🇮🇪🌈,2022-10-25 18:05:17+00:00,0,Twitter Web App,RT @JeremyCliffe: I'm aware the significance of this won't be immediately clear to my followers outside UK. So: here are some of reasons wh…
703,3,Hollering,2022-10-25 18:05:17+00:00,0,Twitter for Android,RT @paul_lever: Hard to see a way back for Boris Johnson. Rishi Sunak will be PM until 2024. If the Conservatives win he'll be in office fo…
704,4,🇮🇳 Sooraj 🇮🇳 💛💛,2022-10-25 18:05:16+00:00,0,Twitter for Android,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
705,5,Jonathan Stone,2022-10-25 18:05:16+00:00,0,Twitter Web App,RT @marcusanddusty: Rishi Sunak is proof to all little South Asian kids that if your parents send you to £46k pa Winchester College you bec…
706,6,🕷️Dez Bunny-Hugger 🇪🇺 #FBPPR,2022-10-25 18:05:16+00:00,0,Twitter Web App,RT @davidyelland: Am I alone in having never voted Tory - wanting them gone - but proud to live in a country where Rishi Sunak can be PM?
707,7,Carmel,2022-10-25 18:05:16+00:00,0,Twitter Web App,"RT @simonharris_mbd: Ironically, more people will ask ASDA for a £1 soup, roll and coffee deal this winter than the number of people who vo…"
708,8,Suzie,2022-10-25 18:05:16+00:00,0,Twitter for iPhone,"RT @CountBinface: Rishi Sunak votes for PM: 193
Count Binface votes for mayor: 92,896"
709,9,प्रभात यादव,2022-10-25 18:05:14+00:00,0,Twitter for Android,RT @aashishNRP: New Prime Minister of United Kingdom Rishi Sunak seen wearing the Hindu-sacred Kalava on his wrist while addressing the fir…
710,10,Anushree 🇮🇳,2022-10-25 18:05:13+00:00,0,Twitter for Android,"RT @ConstantinoX: 🧵 Portugal has an Indian-origin PM since 2015.

This gives us an idea of how PM Modi/India May deal with 🇬🇧 Indian origin…"
711,11,ravi somarapu,2022-10-25 18:05:12+00:00,0,Twitter Web App,@Dr_Uditraj @INCIndia Kya lena hai re bai thuje Rishi Sunak se? Why did Nehru not make a muslim minority as PM and… https://t.co/Zr24ZbGW0H
712,12,Alison,2022-10-25 18:05:10+00:00,0,Twitter for Android,"RT @Keir_Starmer: Congratulations, Rishi Sunak, on becoming Prime Minister and making history as the first British Asian PM.

The Tories ha…"
713,13,Nady boo,2022-10-25 18:05:10+00:00,0,Twitter for iPhone,"RT @LaurentOzon: Rishi Sunak le nouveau PM 🇬🇧 prévoit d'introduire la monnaie numérique et de faire disparaitre le cash. Cette ""révolution""…"
714,14,bob241,2022-10-25 18:05:10+00:00,0,Twitter Web App,RT @TheDailyShow: Don't call Rishi Sunak the UK's first Asian PM in front of @ronnychieng https://t.co/IgnzVk8r62
715,15,david davidson,2022-10-25 18:05:09+00:00,0,Twitter Web App,"RT @Zubhaque: Astonishing to think that just a few hours ago Rishi Sunak, new PM promised ""integrity, professionalism, and accountability""…"
716,16,Svea_the_German😈,2022-10-25 18:05:09+00:00,0,Twitter for iPhone,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
717,17,seokjin's military wife⁷ The Astronaut 👩‍🚀,2022-10-25 18:05:06+00:00,0,Twitter for Android,RT @akm1410: The only Indian to pride himself on Rishi Sunak is Mr. Narayana Murthy to have the British PM as his son in law. Everyone else…
718,18,東京いちご　🍓🍓,2022-10-25 18:05:06+00:00,0,Twitter for Android,RT @suzseddon: New British PM Rishi Sunak is welcomed by Indian PM Modi. Who openly advocates enforcing the WEF’s globalist Agenda 2030 ont…
719,19,IYC Legal Cell,2022-10-25 18:05:06+00:00,0,Twitter for Android,RT @salman7khurshid: We celebrate Rishi Sunak’s successful bid for PM. Applaud his faith in unity of UK. Let us reaffirm our resolve to uni…
720,20,Pawan kalyan Cult fan,2022-10-25 18:05:05+00:00,0,Twitter for iPhone,RT @JP_LOKSATTA: Rishi Sunak did not become PM because of his minority faith or race; he became PM because Conservative MPs believed that h…
721,21,Hamza Zaman,2022-10-25 18:05:05+00:00,0,Twitter for Android,"RT @smile2jannah: A request to the Hindutva extremists getting happy at the appointment of Rishi Sunak as UK PM, please retweet this 😂 http…"
722,22,Satwik Gupta,2022-10-25 18:05:05+00:00,0,Twitter for Android,RT @UnSubtleDesi: ‘Can India elect a Muslim PM like UK’s Hindu Rishi Sunak?’ Question puts onus on wrong set of people. Here is the right q…
723,23,.,2022-10-25 18:05:05+00:00,0,Twitter for Android,"RT @rsprasad: Saw Mahbooba Mufti’s tweet commenting on the rights of minorities in India after the election of Rishi Sunak as PM of UK. 
@M…"
724,24,John Barber,2022-10-25 18:05:05+00:00,0,Twitter for Android,"RT @TheLastPersont2: .
While new PM Rishi Sunak is rearranging the deckchairs on the Titanic, over 880,000 people have now signed the petit…"
725,25,Show E Tan Tv,2022-10-25 18:05:04+00:00,0,Twitter for iPhone,"RT @vanguardngrnews: [VIDEO] UK PM Sunak performs rituals before entering new office

The British Prime Minister Rishi Sunak performed some…"
726,26,Zoom 🎰,2022-10-25 18:05:04+00:00,0,Twitter for Android,"RT @VICE: With an estimated net worth of £730 million, Rishi Sunak is even richer than King Charles III.
https://t.co/5mvEiGHotx"
727,27,raymond delauney,2022-10-25 18:05:02+00:00,0,Twitter for iPhone,"RT @TheGrayzoneNews: Join us live at 1 PM EST today, 10/25 with:

@rogerwaters on his world tour

@afshinrattansi on Rishi Sunak

@wyattree…"
728,28,Matsiko Grace Tim,2022-10-25 18:05:02+00:00,0,Twitter for Android,RT @TheDailyShow: Don't call Rishi Sunak the UK's first Asian PM in front of @ronnychieng https://t.co/IgnzVk8r62
729,29,Vaishnavi Ramkrishna,2022-10-25 18:05:01+00:00,0,Twitter for Android,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
730,30,bee kay,2022-10-25 18:05:00+00:00,0,Twitter for Android,"RT @ANI: #WATCH | Rishi Sunak appointed new British PM by King Charles III, arrives at 10 Downing Street

(Video source: Reuters) https://t…"
731,31,tony monda,2022-10-25 18:05:00+00:00,0,Twitter for Android,RT @Unseen_Archive: The father of new British PM--Rishi Sunak--was born in Kenya &amp; emigrated to London in the 1960s. He was one of several…
732,32,curtis 🏴󠁧󠁢󠁷󠁬󠁳󠁿,2022-10-25 18:04:58+00:00,0,Twitter for iPhone,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
733,33,Rajendra Patil,2022-10-25 18:04:58+00:00,0,Twitter for Android,RT @Sassy_Hindu: Rishi Sunak did not become PM because he was a Hindu. He became PM despite being a Hindu because capability. Hindus make u…
734,34,Pam Crossland ⚧,2022-10-25 18:04:58+00:00,0,TweetDeck,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
735,35,Mom's Pet ❤️,2022-10-25 18:04:57+00:00,0,Twitter for Android,RT @JP_LOKSATTA: Rishi Sunak did not become PM because of his minority faith or race; he became PM because Conservative MPs believed that h…
736,36,Nate Ben Comedian,2022-10-25 18:04:57+00:00,0,Twitter for Android,Michael Fabricant trying to look like Rishi Sunak now Boris isn't PM https://t.co/APMWa0wiQt
737,37,Gaurav Khairat 🇮🇳,2022-10-25 18:04:56+00:00,0,Twitter for Android,RT @aashishNRP: New Prime Minister of United Kingdom Rishi Sunak seen wearing the Hindu-sacred Kalava on his wrist while addressing the fir…
738,38,Finbarfin,2022-10-25 18:04:55+00:00,0,Twitter for iPhone,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
739,39,Kwabena Smith,2022-10-25 18:04:54+00:00,0,Twitter for Android,"RT @ruffydfire: Rishi Sunak became PM at noontime and by 4pm we are already sure who and who will be ministers,some people spent 6 months i…"
740,40,India Willoughby,2022-10-25 18:04:53+00:00,0,Twitter for iPhone,"RT @AngelaRayner: The Tories have crowned Rishi Sunak without him saying a word about what he would do as PM. He has no mandate, no answers…"
741,41,M.W.,2022-10-25 18:04:52+00:00,0,Twitter Web App,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
742,42,Shubho,2022-10-25 18:04:52+00:00,0,Twitter for Android,RT @IyerAvin: rishi sunak’s first task as uk pm should be to reunite the raichand family
743,43,MARWARI,2022-10-25 18:04:49+00:00,0,Twitter for Android,"RT @ANI: NR Narayana Murthy, Infosys founder &amp; father-in-law of Britain's next PM Rishi Sunak: ""Congratulations to Rishi. We are proud of h…"
744,44,Nikhil Pandey,2022-10-25 18:04:47+00:00,0,Twitter for iPhone,"RT @ConstantinoX: 🧵 Portugal has an Indian-origin PM since 2015.

This gives us an idea of how PM Modi/India May deal with 🇬🇧 Indian origin…"
745,45,M kowsalya,2022-10-25 18:04:47+00:00,0,Twitter for Android,"RT @smkamatchi: Dear Sonia fans, Rishi Sunak has become UK PM because he was chosen by Tory MPs for that post, not under some minority quot…"
746,46,Holmes,2022-10-25 18:04:47+00:00,0,Twitter for Android,"RT @ruffydfire: Rishi Sunak became PM at noontime and by 4pm we are already sure who and who will be ministers,some people spent 6 months i…"
747,47,willieeckerslike,2022-10-25 18:04:46+00:00,0,Twitter for iPad,RT @SebastianEPayne: Rishi Sunak's decision to bring back Suella Braverman is entirely political: the moment she endorsed his Tory leadersh…
748,48,SAGAR PAUL,2022-10-25 18:04:46+00:00,0,Twitter for Android,RT @AartiTikoo: So-called liberals in India were thrilled to see Kamala Harris' as US VP but are not able to come to terms with Rishi Sunak…
749,49,Sharon O'Neill,2022-10-25 18:04:45+00:00,0,Twitter for iPhone,RT @BBCAlagiah: I’m in the chemo clinic watching Rishi Sunak become the first person of colour to be PM. For a 1st generation migrant like…
750,50,Stig D,2022-10-25 18:04:44+00:00,0,Twitter Web App,"RT @TheGrayzoneNews: Join us live at 1 PM EST today, 10/25 with:

@rogerwaters on his world tour

@afshinrattansi on Rishi Sunak

@wyattree…"
751,51,Jolly Mampilly,2022-10-25 18:04:43+00:00,0,Twitter for Android,'Our country is facing a profound economic crisis': Rishi Sunak pledges to fix mistakes as he becomes UK PM https://t.co/agj3qA8Rid
752,52,Nikhil,2022-10-25 18:04:43+00:00,0,Twitter for iPhone,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
753,53,John Walters 🇿🇦 🇵🇭,2022-10-25 18:04:42+00:00,0,Twitter for Android,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
754,54,sanjeeva antervedi 🇮🇳,2022-10-25 18:04:42+00:00,0,Twitter for iPhone,"RT @ConstantinoX: 🧵 Portugal has an Indian-origin PM since 2015.

This gives us an idea of how PM Modi/India May deal with 🇬🇧 Indian origin…"
755,55,Dr. Harit Hariom🇮🇳,2022-10-25 18:04:42+00:00,0,Twitter Web App,RT @RShivshankar: Rishi Sunak is first PIO PM of Britain. More than ethnicity this is a victory of merit. He is the best person available.…
756,56,Netta is a weirdo,2022-10-25 18:04:41+00:00,0,Twitter for iPhone,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
757,57,Nii Sacerdos,2022-10-25 18:04:41+00:00,0,Twitter for Android,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
758,58,C@shew,2022-10-25 18:04:40+00:00,0,Twitter for Android,RT @UnSubtleDesi: ‘Can India elect a Muslim PM like UK’s Hindu Rishi Sunak?’ Question puts onus on wrong set of people. Here is the right q…
759,59,Hemant Joshi 🇮🇳,2022-10-25 18:04:40+00:00,0,Twitter for Android,"RT @ConstantinoX: 🧵 Portugal has an Indian-origin PM since 2015.

This gives us an idea of how PM Modi/India May deal with 🇬🇧 Indian origin…"
760,60,Frank #FBPE #Revoke,2022-10-25 18:04:39+00:00,0,Twitter for Android,"RT @CarolineLucas: Not a single mention of climate in Rishi Sunak's first speech as PM. It's not like we're facing a climate emergency, a m…"
761,61,James Walker,2022-10-25 18:04:39+00:00,0,Twitter Web App,RT @BBCAlagiah: I’m in the chemo clinic watching Rishi Sunak become the first person of colour to be PM. For a 1st generation migrant like…
762,62,Ben Petts,2022-10-25 18:04:38+00:00,0,Twitter for iPhone,"RT @InnovationMatt: Think it’s important that we set out rules earlier this time so it feels fairer…

September - Liz Truss
October - Rishi…"
763,63,Obi Anthony,2022-10-25 18:04:38+00:00,0,Twitter for iPhone,"RT @ruffydfire: Rishi Sunak became PM at noontime and by 4pm we are already sure who and who will be ministers,some people spent 6 months i…"
764,64,Emyr Wyn,2022-10-25 18:04:37+00:00,0,Twitter for iPhone,RT @Moor3_D: @darrengrimes_ I'm bothered by a PM that openly brags about diverting funds away from poorer areas into wealthy ones and has a…
765,65,Nate Ben Comedian,2022-10-25 18:04:36+00:00,0,Twitter for Android,@NoContextBrits Michael Fabricant trying to look like Rishi Sunak now Boris isn't PM
766,66,H,2022-10-25 18:04:35+00:00,0,Twitter for Android,"RT @georgegalloway: My take on the latest unelected Tory PM Rishi Sunak. 

Follow me on https://t.co/ClIpvH3mCq https://t.co/Qq0wwji3Cr"
767,67,hulkkkkkkkk,2022-10-25 18:04:35+00:00,0,Twitter for iPhone,RT @JP_LOKSATTA: Rishi Sunak did not become PM because of his minority faith or race; he became PM because Conservative MPs believed that h…
768,68,Nav Dom,2022-10-25 18:04:34+00:00,0,Twitter for Android,"RT @SaralPatel: HYPOCRISY 🚨

🔸Rishi Sunak: Born in the UK, Parents born in Africa, Never held an Indian Passport. Yet, Bhakts are proud to…"
769,69,दिव्य.,2022-10-25 18:04:34+00:00,0,Twitter for Android,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
770,70,Frédéric,2022-10-25 18:04:33+00:00,0,Twitter Web App,"RT @LaurentOzon: Rishi Sunak le nouveau PM 🇬🇧 prévoit d'introduire la monnaie numérique et de faire disparaitre le cash. Cette ""révolution""…"
771,71,Kevin Williams,2022-10-25 18:04:33+00:00,0,Twitter for iPhone,RT @BBCAlagiah: I’m in the chemo clinic watching Rishi Sunak become the first person of colour to be PM. For a 1st generation migrant like…
772,72,allyorwell 💙🇺🇦,2022-10-25 18:04:32+00:00,0,Twitter for iPhone,"RT @Keir_Starmer: Congratulations, Rishi Sunak, on becoming Prime Minister and making history as the first British Asian PM.

The Tories ha…"
773,73,Mithilesh Kumar Jha,2022-10-25 18:04:30+00:00,0,Twitter for Android,"RT @SnehalPrabhu5: UK’s new PM Rishi Sunak seeking blessings before swearing in.                              *🙏🏻""Hari bol""🙏🏻* 🚩🚩 https://t…"
774,74,Kevin ☘️🇺🇸,2022-10-25 18:04:30+00:00,0,Twitter for iPhone,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
775,75,Nn,2022-10-25 18:04:30+00:00,0,Twitter for iPhone,"RT @manopsi: หลังจาก Rishi Sunak รับตำแหน่งนายกอย่างเป็นทางการวันนี้ก็เริ่มทยอยแต่งตั้ง รมต ใหม่ทันที

Thread นี้มาว่ากันเรื่องน่าสนใจเกี่ย…"
776,76,Rax,2022-10-25 18:04:30+00:00,0,Twitter for iPhone,"RT @GBNEWS: 'On energy bills, you need short term immediate help for struggling households.' 

Former editor of LabourList Peter Edwards di…"
777,77,Kholoude Khojah,2022-10-25 18:04:29+00:00,0,Twitter for iPad,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
778,78,Ewnetu,2022-10-25 18:04:29+00:00,0,Twitter for Android,"RT @EmbassyofRussia: Have a look at these headlines, discussing how UK’s new PM took the office with zero votes. “Absolutely nobody voted f…"
779,79,Pankaj Jani 🇮🇳,2022-10-25 18:04:28+00:00,0,Twitter Web App,RT @RShivshankar: Rishi Sunak is first PIO PM of Britain. More than ethnicity this is a victory of merit. He is the best person available.…
780,80,catherineleech,2022-10-25 18:04:28+00:00,0,Twitter Web App,"RT @sophielouisecc: Rishi Sunak as PM, Hunt as chancellor - feels like I’ve woken up in a nightmare"
781,81,Suzy_D,2022-10-25 18:04:28+00:00,0,Twitter Web App,RT @vinod_d007: @Peston Rishi Sunak will do exactly what Johnson and Truss did. He’ll surround himself with a handful loyalist Tory MPs. Th…
782,82,Upadhyay🇮🇳,2022-10-25 18:04:27+00:00,0,Twitter for Android,"RT @WIONews: Here are the top 10 stories from across the world.

https://t.co/8kifOboOWy"
783,83,Dapinder Sunny,2022-10-25 18:04:25+00:00,0,Twitter for iPhone,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
784,84,Pankaj Rana Rajput,2022-10-25 18:04:25+00:00,0,Twitter for Android,"RT @ANI: Rishi Sunak appointed the new British PM by King Charles III

(Photo source: Conservatives) https://t.co/On2i1vYd3o"
785,85,Invsroid,2022-10-25 18:04:24+00:00,0,Twitter for Android,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
786,86,Akan Ebong,2022-10-25 18:04:23+00:00,0,Twitter for Android,"RT @ruffydfire: Rishi Sunak became PM at noontime and by 4pm we are already sure who and who will be ministers,some people spent 6 months i…"
787,87,carl obeyesekera,2022-10-25 18:04:23+00:00,0,Twitter for Android,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
788,88,Lunar Heritage,2022-10-25 18:04:22+00:00,0,Twitter Web App,"RT @docrussjackson: This week's Tory PM, Rishi Sunak, promises the UK government ‘will have integrity and professionalism’. 

Whatever.

#G…"
789,89,UGANDA'S FUTURE🇺🇬🇺🇬,2022-10-25 18:04:21+00:00,0,Twitter for Android,"RT @HarmanSingh85: He may not be living in India, but UK PM Rishi Sunak is more Hindu &amp; Indian than some of the liberal Indians who always…"
790,90,Anand Saraf,2022-10-25 18:04:20+00:00,0,Twitter for Android,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
791,91,Proof in the Putting—Part of Anti Greed Coalition,2022-10-25 18:04:20+00:00,0,Twitter Web App,"RT @Nigelj08223326: Strong and stable? Maybe, maybe not. What we can learn from No 10’s cavalcade of lecterns https://t.co/h7SR6JNoYV

The…"
792,92,The Maverick,2022-10-25 18:04:19+00:00,0,Twitter Web App,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
793,93,Shubham Singh शुभम सिंह,2022-10-25 18:04:19+00:00,0,Twitter for Android,"RT @SaralPatel: HYPOCRISY 🚨

🔸Rishi Sunak: Born in the UK, Parents born in Africa, Never held an Indian Passport. Yet, Bhakts are proud to…"
794,94,Brexit Turmoil 🎀Do Gooder GirlySwot Esq🕷,2022-10-25 18:04:19+00:00,0,Twitter for iPhone,RT @AnushkaAsthana: Something has been niggling me. I understand why Rishi Sunak said this yesterday- but would a white PM feel the need to…
795,95,CD,2022-10-25 18:04:19+00:00,0,Twitter for iPhone,RT @CarolineLucas: Utterly shameful for Rishi Sunak to remove seat at cabinet table for COP26 President Alok Sharma - just weeks before one…
796,96,Du-boyz🇿🇦,2022-10-25 18:04:19+00:00,0,Twitter for Android,"RT @EmbassyofRussia: Have a look at these headlines, discussing how UK’s new PM took the office with zero votes. “Absolutely nobody voted f…"
797,97,Liz G,2022-10-25 18:04:18+00:00,0,Twitter for iPhone,"RT @JujuliaGrace: Rishi Sunak said he would unite us through his actions, and then immediately recruited a deputy PM who has previously sai…"
798,98,keith parker,2022-10-25 18:04:17+00:00,0,Twitter for iPhone,"RT @sophielouisecc: Rishi Sunak as PM, Hunt as chancellor - feels like I’ve woken up in a nightmare"
799,99,Libertad Digital Fake,2022-10-25 18:04:17+00:00,0,Twitter for Android,"🔴 #ULTIMAHORA: Rishi Sunak será el nuevo Primer Ministro de UK. Será el primer Asiático Británico, el primer Hindú… https://t.co/DlyEXA9jbf"
800,0,Madhuri k,2022-10-25 18:07:33+00:00,0,Twitter Web App,"RT @Pun_Starr: Canadian citizen Akshay Kumar and British citizen Rishi Sunak are Indians.

But Indian citizen Sonia Gandhi is Italian, and…"
801,1,Rob Griffin,2022-10-25 18:07:33+00:00,0,Twitter Web App,RT @unionlib: Kemi Badenoch; a transphobe who plays down the impact of racism has been made Minister for Equalities. Therese Coffey who has…
802,2,Kathy Thornett,2022-10-25 18:07:32+00:00,0,Twitter for Android,"RT @Number10cat: Rishi Sunak is forming a government featuring all parts of the Conservative Party: the right wing, the hard right wing and…"
803,3,Anton Pavlenko,2022-10-25 18:07:32+00:00,0,Twitter for Android,RT @DmytroKuleba: I had a call with my UK counterpart @JamesCleverly who has just been re-appointed to the new government of Prime Minister…
804,4,Prateek,2022-10-25 18:07:32+00:00,0,Twitter for Android,RT @akm1410: The only Indian to pride himself on Rishi Sunak is Mr. Narayana Murthy to have the British PM as his son in law. Everyone else…
805,5,Louisa #FBPE 🇪🇺🇺🇦,2022-10-25 18:07:32+00:00,0,Twitter for iPhone,RT @CarolineLucas: Utterly shameful for Rishi Sunak to remove seat at cabinet table for COP26 President Alok Sharma - just weeks before one…
806,6,Matthew Cooper 🇺🇦,2022-10-25 18:07:32+00:00,0,Twitter for iPhone,"RT @PeterStefanovi2: At noon Rishi Sunak promised a “compassionate” Government

At 5pm he made Suella Braverman - with her cruel &amp; toxic vi…"
807,7,Karen Simpson,2022-10-25 18:07:32+00:00,0,Twitter for Android,RT @snb19692: Breaking News: Rishi Sunak promises to clear up the economic mess that Rishi Sunak made!
808,8,"BlueWanderer - Pro-Women, Pro-Choice",2022-10-25 18:07:31+00:00,0,Twitter for iPhone,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
809,9,″,2022-10-25 18:07:31+00:00,0,Twitter Web App,"RT @TheDailyShow: Meet Rishi Sunak, Britain's new PM who is only 42, meaning he'll probably serve well into his 42-and-a-halves https://t.c…"
810,10,victor blanco,2022-10-25 18:07:31+00:00,0,Twitter Web App,"RT @PadreEmerito: Rishi Sunak, el nuevo y flamante nuevo primer ministro Británico al que nadie ha votado ya está usando ""Putin's war"" como…"
811,11,Hannah Martin,2022-10-25 18:07:31+00:00,0,Twitter for iPhone,RT @TheDailyShow: Don't call Rishi Sunak the UK's first Asian PM in front of @ronnychieng https://t.co/IgnzVk8r62
812,12,Çağla Üren,2022-10-25 18:07:31+00:00,0,Twitter for Android,RT @caglauren: Britanya'da Rishi Sunak resmen başbakan. Kral Charles'tan onay alarak görevine başladı. Britanya'nın Hint asıllı ilk başbaka…
813,13,Gene KIM,2022-10-25 18:07:30+00:00,0,Twitter for Android,RT @Independent: Rishi Sunak becomes UK’s third prime minister this year https://t.co/C8OYTIkB7q
814,14,Rohit.,2022-10-25 18:07:30+00:00,0,Twitter Web App,"RT @ARanganathan72: Left: Do not celebrate Rishi Sunak. He exhibits upper class, upper caste privilege, married into billions, attended a p…"
815,15,𝐌𝐢𝐠𝐮𝐞𝐥 𝐋.𝐋𝐥𝐞𝐧𝐚𝐬,2022-10-25 18:07:30+00:00,0,Twitter for iPhone,El nuevo PM de UK Rishi Sunak fue un eje crucial en sacar a Boris Johnson del poder siendo su Canciller. Lo traicio… https://t.co/moI026ZMPR
816,16,terry,2022-10-25 18:07:30+00:00,0,Twitter for iPhone,RT @PFr1end: There's are so many protests by the Left about Rishi Sunak bringing back Suella Braverman that you know she's a guaranteed vot…
817,17,Phelim Murnion,2022-10-25 18:07:30+00:00,0,Twitter for Android,"RT @DarrellChaloner: A poem for the accession of Rishi Sunak, by my good friend @KevinHIpoet1967 https://t.co/nwbPX708KX"
818,18,Lauran Driscoll 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺,2022-10-25 18:07:30+00:00,0,Twitter for iPhone,"RT @CarolineLucas: Rishi Sunak at lunchtime: ""This government will have integrity, professionalism and accountability at every level""

Rish…"
819,19,predator,2022-10-25 18:07:30+00:00,0,Twitter for Android,RT @rsprasad: A competent leader of Indian origin Rishi Sunak is becoming the Prime Minister of UK. We all need to compliment him on this e…
820,20,Top Punjabi,2022-10-25 18:07:30+00:00,0,Twitter for Android,"RT @AdityaRajKaul: Excellent Rishi Sunak edition of The Daily Show!  “I am selling the entire country to India, you ********”. Must must wa…"
